iter,step,seg,loss,gn_cum,indep_gn
5,4,cq,1.4010,57.5615,21.4210
5,4,ans_final,1.5084,59.7163,9.2640
5,4,ans_first,1.7963,60.2018,7.2847
5,4,cq,1.7035,66.7164,20.8059
5,4,ans_final,1.2630,67.5925,6.6579
5,4,ans_first,1.5959,68.7503,11.0255
5,4,cq,0.9164,77.7130,25.6842
5,4,ans_final,1.2905,79.3829,7.8765
5,5,ans_first,1.5944,6.7979,6.7979
5,5,cq,0.7031,17.3764,15.8634
5,5,ans_final,1.1678,18.1191,5.2724
5,5,ans_first,2.6459,19.6034,7.4359
5,5,cq,2.4400,28.1513,20.5333
5,5,ans_final,1.3013,28.8298,6.2082
5,5,ans_first,2.3882,29.8208,7.6525
5,5,cq,2.1996,33.8254,20.6704
5,5,ans_final,1.2616,35.3403,8.9844
5,5,ans_first,2.1844,36.8524,9.4362
5,5,cq,1.0525,41.7702,18.3332
5,5,ans_final,1.2161,43.5856,8.4161
5,5,ans_first,1.3895,43.5621,6.9907
5,5,cq,1.0047,44.5630,19.3373
5,5,ans_final,1.4108,47.0322,10.5655
5,5,ans_first,2.4383,47.5095,7.0479
5,5,cq,1.8066,58.7212,30.8843
5,5,ans_final,1.3298,59.9258,6.6704
5,5,ans_first,2.1631,60.5933,9.0230
5,5,cq,0.9291,66.2782,18.0666
5,5,ans_final,1.3628,68.5783,7.9485
5,5,ans_first,1.9532,69.0945,7.3534
5,5,cq,2.9175,72.5756,24.9018
5,5,ans_final,1.2888,73.4695,7.1585
5,6,ans_first,2.0653,8.5122,8.5122
5,6,cq,1.6849,33.4268,31.9492
5,6,ans_final,1.1411,33.8965,6.4564
5,6,ans_first,2.1285,33.9157,6.9454
5,6,cq,0.7536,39.6478,14.2946
5,6,ans_final,1.3221,40.8842,7.4079
5,6,ans_first,1.5007,41.6339,7.0980
5,6,cq,1.2209,43.6149,14.4851
5,6,ans_final,1.4146,45.1741,9.0648
5,6,ans_first,1.6211,45.4102,6.9240
5,6,cq,1.7434,52.8904,20.4531
5,6,ans_final,1.1335,53.6109,5.8155
5,6,ans_first,1.1591,53.8256,4.8561
5,6,cq,1.4723,58.0987,17.3175
5,6,ans_final,1.1822,59.5538,9.6674
5,6,ans_first,1.6232,59.7126,7.5313
5,6,cq,1.0458,60.1471,14.8335
5,6,ans_final,1.1440,61.2966,5.8691
5,6,ans_first,1.8978,61.4991,5.6461
5,6,cq,1.7527,67.5313,23.8238
5,6,ans_final,1.4264,68.5107,6.8197
5,6,ans_first,1.6695,68.6502,6.5549
5,6,cq,1.3341,67.0818,26.2211
5,6,ans_final,1.1954,67.9194,5.6625
5,7,ans_first,1.2863,5.5909,5.5909
5,7,cq,1.4348,16.0409,14.9602
5,7,ans_final,1.3180,18.3992,10.9516
5,7,ans_first,1.8986,19.9511,7.5260
5,7,cq,0.5961,24.7971,14.9328
5,7,ans_final,1.3012,27.5766,9.4623
5,7,ans_first,1.3666,27.9637,5.0803
5,7,cq,1.3812,33.9732,18.2021
5,7,ans_final,1.5034,35.7973,7.7935
5,7,ans_first,2.1907,36.7492,7.7025
5,7,cq,1.4361,43.1335,17.9300
5,7,ans_final,1.5630,43.9327,7.2152
5,7,ans_first,2.0090,44.3729,7.8341
5,7,cq,1.1147,46.8020,16.1305
5,7,ans_final,1.0976,47.4256,6.4592
5,7,ans_first,1.5435,48.0487,7.0647
5,7,cq,1.8517,54.1340,24.5355
5,7,ans_final,1.3763,55.7723,8.0002
5,7,ans_first,1.4121,56.0323,5.6216
5,7,cq,1.4799,61.3203,30.2473
5,7,ans_final,0.9721,62.3434,5.3658
5,7,ans_first,2.1467,62.6777,6.4635
5,7,cq,2.0531,63.6248,15.6582
5,7,ans_final,1.2097,64.0188,5.1520
5,8,ans_first,1.4794,5.3652,5.3652
5,8,cq,1.5002,18.3274,17.6053
5,8,ans_final,1.2432,19.1787,7.0139
5,8,ans_first,1.9553,20.8335,8.5984
5,8,cq,1.1920,27.0725,15.7465
5,8,ans_final,1.1855,28.0902,6.8291
5,8,ans_first,1.8906,28.8390,6.3410
5,8,cq,1.0370,35.9889,17.7042
5,8,ans_final,1.3284,37.0820,7.4732
5,8,ans_first,1.6234,38.5585,9.4678
5,8,cq,0.4151,43.1334,12.9873
5,8,ans_final,1.1296,43.4845,5.3549
5,8,ans_first,1.8413,43.8238,5.7636
5,8,cq,0.3744,43.8271,7.7760
5,8,ans_final,1.4834,44.9223,7.5728
5,8,ans_first,1.9737,46.7026,11.9104
5,8,cq,1.1329,55.7030,23.4129
5,8,ans_final,1.3020,57.1418,10.7015
5,8,ans_first,1.6979,57.2794,7.1754
5,8,cq,0.1984,58.2651,9.6119
5,8,ans_final,1.4489,60.4981,8.2688
5,8,ans_first,2.3246,61.1722,8.7615
5,8,cq,1.2929,59.5661,16.6066
5,8,ans_final,1.3139,60.6598,6.2088
5,9,ans_first,2.0426,7.0034,7.0034
5,9,cq,1.4317,15.4486,13.8002
5,9,ans_final,1.2816,16.0824,4.8936
5,9,ans_first,1.5467,17.6850,7.0164
5,9,cq,1.0033,23.4194,13.7283
5,9,ans_final,1.4118,25.2674,8.5661
5,9,ans_first,1.7932,26.6369,8.1628
5,9,cq,0.9279,31.7772,22.6531
5,9,ans_final,1.0775,32.9882,7.0291
5,9,ans_first,2.0768,33.4747,5.9341
5,9,cq,1.6456,45.3909,27.9160
5,9,ans_final,1.6035,45.9506,5.2207
5,9,ans_first,2.1498,46.5601,9.5484
5,9,cq,1.7241,49.1561,17.9771
5,9,ans_final,1.3315,49.7338,8.5109
5,9,ans_first,1.8121,50.1041,6.0803
5,9,cq,1.9396,55.8449,18.6862
5,9,ans_final,1.2721,56.5113,6.3780
5,9,ans_first,1.6294,56.8303,5.0866
5,9,cq,1.2391,61.7371,15.2326
5,9,ans_final,1.3906,62.9098,8.7152
5,9,ans_first,1.9519,63.1959,6.1662
5,9,cq,1.8172,60.8513,19.2154
5,9,ans_final,1.2121,61.9096,5.8286
5,10,ans_first,1.9311,8.9010,8.9010
5,10,cq,1.4960,23.7463,22.2772
5,10,ans_final,1.2163,24.1505,5.3705
5,10,ans_first,1.8103,24.9565,5.3764
5,10,cq,0.8735,29.9016,14.2219
5,10,ans_final,1.2765,30.7097,7.3440
5,10,ans_first,1.6363,31.7124,7.2495
5,10,cq,0.4074,35.9324,19.2088
5,10,ans_final,1.0847,36.8664,6.7138
5,10,ans_first,1.9057,37.4067,6.1931
5,10,cq,0.6399,39.9024,11.0291
5,10,ans_final,1.3319,40.5350,5.6069
5,10,ans_first,2.6326,41.1978,6.5236
5,10,cq,1.2319,44.4447,20.1204
5,10,ans_final,1.4789,46.2700,10.4193
5,10,ans_first,1.8740,46.8193,6.6216
5,10,cq,2.7034,52.2604,26.5229
5,10,ans_final,1.2223,53.3235,7.7747
5,10,ans_first,1.8873,53.8426,6.5610
5,10,cq,3.1502,61.6817,24.7913
5,10,ans_final,1.5591,63.3619,7.0360
5,10,ans_first,2.2253,63.7213,8.0700
5,10,cq,2.5021,72.3990,27.8418
5,10,ans_final,1.3859,73.0064,6.2864
5,11,ans_first,1.7553,6.7125,6.7125
5,11,cq,1.7442,21.5576,20.3731
5,11,ans_final,1.3128,22.8553,7.6123
5,11,ans_first,1.9470,24.3486,8.3707
5,11,cq,2.2813,30.0999,18.4021
5,11,ans_final,1.1988,32.2182,10.1186
5,11,ans_first,1.7363,32.9652,7.0417
5,11,cq,1.7584,41.1480,18.9783
5,11,ans_final,1.4122,41.9089,6.9700
5,11,ans_first,1.5922,42.6291,6.2150
5,11,cq,2.2359,49.4196,23.9167
5,11,ans_final,1.2640,51.1145,9.5063
5,11,ans_first,1.9909,51.4044,7.4763
5,11,cq,1.7008,56.4325,18.0374
5,11,ans_final,1.2537,57.1690,5.7595
5,11,ans_first,1.8410,57.6013,6.6112
5,11,cq,0.1244,58.0011,6.5491
5,11,ans_final,1.2112,59.4093,8.5192
5,11,ans_first,2.6839,60.0339,9.1157
5,11,cq,1.9187,61.9882,23.0542
5,11,ans_final,1.4061,62.9141,6.8239
5,11,ans_first,1.3109,63.4045,8.4348
5,11,cq,0.2100,64.1008,10.1766
5,11,ans_final,1.6383,66.6543,12.6483
5,12,ans_first,1.5394,7.2490,7.2490
5,12,cq,0.6523,19.8017,18.4205
5,12,ans_final,1.1685,20.3373,5.0278
5,12,ans_first,2.3967,21.6477,7.2592
5,12,cq,0.7718,25.9619,12.1500
5,12,ans_final,1.4286,27.1239,8.3279
5,12,ans_first,1.8135,28.2638,8.8881
5,12,cq,1.5397,39.8614,25.5123
5,12,ans_final,1.4631,42.6147,13.8843
5,12,ans_first,1.3668,43.3582,7.3056
5,12,cq,0.1964,50.0192,14.5531
5,12,ans_final,1.1002,50.5658,6.4115
5,12,ans_first,1.5596,50.7249,7.3572
5,12,cq,0.3236,57.7246,16.3525
5,12,ans_final,1.2200,59.0295,7.5163
5,12,ans_first,1.8592,59.0871,4.6642
5,12,cq,1.8855,63.4072,20.3439
5,12,ans_final,1.3094,64.1601,6.7843
5,12,ans_first,1.1283,64.4320,5.2906
5,12,cq,0.9550,61.6782,17.4024
5,12,ans_final,1.3803,64.1433,9.8174
5,12,ans_first,1.4209,64.8857,8.5760
5,12,cq,0.1466,67.4236,6.5118
5,12,ans_final,1.2591,68.0765,7.3359
5,13,ans_first,1.9345,7.2703,7.2703
5,13,cq,1.0403,17.0696,15.3183
5,13,ans_final,1.3284,17.5700,4.8536
5,13,ans_first,1.4042,18.9687,7.6272
5,13,cq,1.7107,28.3022,22.8003
5,13,ans_final,1.2012,28.6180,6.2890
5,13,ans_first,1.2002,29.3125,7.2406
5,13,cq,0.5545,30.0301,12.2595
5,13,ans_final,1.0797,31.1756,7.2724
5,13,ans_first,1.5293,31.8378,6.9593
5,13,cq,1.4288,35.5509,14.6709
5,13,ans_final,1.4994,37.1017,8.3044
5,13,ans_first,1.4608,37.7595,5.8321
5,13,cq,1.4752,42.7873,20.2469
5,13,ans_final,1.2893,43.8467,6.4634
5,13,ans_first,1.5056,44.2303,5.7406
5,13,cq,0.5393,45.9754,11.8343
5,13,ans_final,1.3487,47.2836,8.4392
5,13,ans_first,1.9486,47.4733,4.3350
5,13,cq,0.9157,50.1657,14.2030
5,13,ans_final,1.3321,51.4154,7.2018
5,13,ans_first,2.0909,51.9591,6.4952
5,13,cq,0.9448,55.5645,19.0103
5,13,ans_final,1.2228,56.4008,6.5577
5,14,ans_first,1.9643,6.6976,6.6976
5,14,cq,2.5990,23.2035,22.5211
5,14,ans_final,1.2565,24.2611,8.7256
5,14,ans_first,1.7859,25.4540,6.9791
5,14,cq,1.1539,30.4136,17.7493
5,14,ans_final,1.4977,31.2416,6.4890
5,14,ans_first,1.8105,32.0272,6.5713
5,14,cq,1.3073,37.4285,14.7183
5,14,ans_final,1.1108,38.2214,6.4064
5,14,ans_first,1.9287,38.9712,6.6810
5,14,cq,1.2833,45.9640,14.7741
5,14,ans_final,1.2276,46.2862,6.1705
5,14,ans_first,2.0351,47.6435,8.4062
5,14,cq,1.9935,50.4802,21.6214
5,14,ans_final,1.1742,50.8811,6.9218
5,14,ans_first,1.6737,51.9869,6.3921
5,14,cq,1.0083,51.5410,25.7361
5,14,ans_final,1.1689,52.5638,7.2648
5,14,ans_first,1.6073,52.8261,9.5513
5,14,cq,0.6519,60.1428,26.4639
5,14,ans_final,1.2331,60.9075,6.9700
5,14,ans_first,1.3543,61.3712,6.4196
5,14,cq,1.4688,65.3095,19.1555
5,14,ans_final,1.3260,66.5347,7.0606
5,15,ans_first,1.8233,7.7771,7.7771
5,15,cq,1.1313,16.2376,14.1861
5,15,ans_final,1.2400,18.1569,9.1902
5,15,ans_first,1.8153,19.5610,6.7614
5,15,cq,1.5352,29.9477,21.9026
5,15,ans_final,1.3216,30.3705,6.4007
5,15,ans_first,1.7898,31.9191,8.4930
5,15,cq,1.3789,37.8950,20.1647
5,15,ans_final,1.1975,38.5156,6.0623
5,15,ans_first,1.9179,39.5111,7.9883
5,15,cq,0.8526,46.2847,20.0223
5,15,ans_final,1.2666,46.6900,5.7896
5,15,ans_first,2.0490,47.5091,6.3158
5,15,cq,1.0932,54.9829,20.2699
5,15,ans_final,1.4315,56.1523,9.5789
5,15,ans_first,1.8715,56.2650,6.1440
5,15,cq,1.3856,59.0002,22.6778
5,15,ans_final,1.4551,60.2757,9.0217
5,15,ans_first,1.8535,60.8390,8.0881
5,15,cq,1.5153,59.2474,31.4739
5,15,ans_final,1.4660,62.0139,12.2125
5,15,ans_first,2.4793,62.4430,7.5785
5,15,cq,1.6461,67.7438,22.8678
5,15,ans_final,1.2763,68.3710,8.5748
5,16,ans_first,2.0345,6.7808,6.7808
5,16,cq,0.8418,16.8517,15.2260
5,16,ans_final,1.6050,17.8460,6.7347
5,16,ans_first,2.1940,19.5224,8.0248
5,16,cq,1.3194,30.8275,24.8219
5,16,ans_final,1.5257,32.6335,8.6660
5,16,ans_first,1.5044,33.5740,9.0507
5,16,cq,1.9972,42.3120,26.4020
5,16,ans_final,1.3722,44.0013,9.8967
5,16,ans_first,1.8956,44.2835,6.0189
5,16,cq,2.3211,53.7574,23.9811
5,16,ans_final,1.4593,54.6990,7.2595
5,16,ans_first,2.0983,55.6443,9.3752
5,16,cq,1.9526,57.3827,20.1142
5,16,ans_final,1.4575,57.8986,5.1799
5,16,ans_first,1.2483,58.1249,5.9777
5,16,cq,1.2301,62.6659,21.5581
5,16,ans_final,1.4080,63.8966,9.1465
5,16,ans_first,2.0790,64.3040,7.4706
5,16,cq,2.0205,81.8301,34.2861
5,16,ans_final,1.3154,82.6423,6.3073
5,16,ans_first,1.5902,82.4468,6.5514
5,16,cq,1.2272,93.2897,22.2647
5,16,ans_final,1.2796,94.1000,5.5577
5,17,ans_first,1.7266,6.7106,6.7106
5,17,cq,2.7278,37.7585,37.0734
5,17,ans_final,1.3749,37.8814,6.7797
5,17,ans_first,2.2191,38.5049,7.7495
5,17,cq,1.2457,40.2990,18.7201
5,17,ans_final,1.4998,40.9786,7.5018
5,17,ans_first,1.4253,41.5533,6.3316
5,17,cq,0.7607,45.6169,15.4772
5,17,ans_final,1.3546,47.8554,11.9150
5,17,ans_first,1.6363,48.4258,8.3549
5,17,cq,0.3875,46.3293,15.6320
5,17,ans_final,1.2691,46.9652,7.1859
5,17,ans_first,1.7076,47.5703,7.9073
5,17,cq,0.6574,48.8898,12.6838
5,17,ans_final,1.4078,49.5592,6.0733
5,17,ans_first,1.3710,50.0616,7.1531
5,17,cq,1.8428,53.4679,19.3796
5,17,ans_final,1.2535,54.0635,6.7475
5,17,ans_first,1.4421,55.4029,9.2722
5,17,cq,1.5530,60.3645,23.7472
5,17,ans_final,1.3692,60.8706,5.2320
5,17,ans_first,2.1298,62.1101,11.4599
5,17,cq,1.5533,64.8923,22.2511
5,17,ans_final,1.1438,66.5026,9.3695
5,18,ans_first,1.6242,6.4644,6.4644
5,18,cq,0.3448,19.2464,18.1773
5,18,ans_final,1.1627,19.7422,6.0745
5,18,ans_first,1.7929,20.7934,6.6464
5,18,cq,1.2053,27.5413,16.1394
5,18,ans_final,1.1705,28.4729,5.6615
5,18,ans_first,1.3774,29.5983,8.4415
5,18,cq,1.0786,38.8612,23.2091
5,18,ans_final,1.6951,41.9097,12.1293
5,18,ans_first,1.9910,42.1881,6.9206
5,18,cq,1.5386,43.8581,15.7490
5,18,ans_final,1.5982,45.5904,10.1921
5,18,ans_first,1.6779,46.2054,6.1700
5,18,cq,1.5509,47.8807,16.2040
5,18,ans_final,1.4664,49.1757,7.7220
5,18,ans_first,1.5002,49.8129,6.5252
5,18,cq,0.5583,50.6651,19.9926
5,18,ans_final,1.1321,51.7453,7.3820
5,18,ans_first,1.2340,52.0207,6.7419
5,18,cq,0.7917,54.9937,14.0118
5,18,ans_final,1.0557,55.8606,6.4889
5,18,ans_first,1.7388,56.1957,8.0066
5,18,cq,0.8859,58.7570,17.4456
5,18,ans_final,1.5697,60.3476,9.1333
5,19,ans_first,1.6543,4.6419,4.6419
5,19,cq,1.7076,18.1549,17.3953
5,19,ans_final,1.2200,19.6110,8.2670
5,19,ans_first,1.8478,20.9012,6.7935
5,19,cq,2.1295,36.0884,27.8550
5,19,ans_final,1.2151,36.3489,6.4068
5,19,ans_first,1.6135,36.9835,5.5984
5,19,cq,1.0540,39.8806,9.4695
5,19,ans_final,1.3693,40.6962,6.7626
5,19,ans_first,0.9888,41.2905,6.9012
5,19,cq,0.4875,43.0002,21.1777
5,19,ans_final,1.3726,44.1878,8.4531
5,19,ans_first,1.8914,44.7386,6.8819
5,19,cq,0.8687,48.0263,12.4853
5,19,ans_final,1.4085,48.7418,6.0040
5,19,ans_first,2.2809,49.5161,7.8322
5,19,cq,2.0595,53.3880,21.3691
5,19,ans_final,1.4433,54.9536,8.4873
5,19,ans_first,1.5353,55.2972,6.3744
5,19,cq,1.2790,58.5796,18.0414
5,19,ans_final,1.0632,59.9763,7.7250
5,19,ans_first,2.1033,60.4766,6.8093
5,19,cq,1.1158,60.7463,17.3683
5,19,ans_final,1.3461,61.6915,4.7188
5,20,ans_first,2.1739,6.8169,6.8169
5,20,cq,1.1107,16.5677,14.7653
5,20,ans_final,1.1622,16.9334,5.3330
5,20,ans_first,2.0091,19.5734,9.1413
5,20,cq,1.2148,36.0856,28.6099
5,20,ans_final,1.5342,37.9576,9.6458
5,20,ans_first,2.5229,39.3813,10.0409
5,20,cq,1.9908,43.1654,20.2279
5,20,ans_final,1.2311,43.5530,7.2484
5,20,ans_first,1.9022,44.0107,6.7969
5,20,cq,1.2361,47.3155,23.3353
5,20,ans_final,1.4247,47.6274,10.3583
5,20,ans_first,1.8024,48.6628,8.6443
5,20,cq,0.2110,49.1496,8.1119
5,20,ans_final,1.1698,49.1800,5.4035
5,20,ans_first,1.5576,49.6842,5.6786
5,20,cq,1.0048,49.7259,14.3705
5,20,ans_final,1.1759,50.1959,5.5770
5,20,ans_first,1.8006,50.7095,7.1963
5,20,cq,3.1196,57.7881,25.1631
5,20,ans_final,1.5056,58.6282,5.9106
5,20,ans_first,1.4363,58.7400,4.4799
5,20,cq,0.9287,61.0668,14.2741
5,20,ans_final,1.3982,62.7784,10.2174
5,21,ans_first,2.7022,7.0007,7.0007
5,21,cq,1.2134,18.9630,17.6723
5,21,ans_final,1.4470,20.4101,7.8713
5,21,ans_first,1.5737,21.3529,6.0448
5,21,cq,0.9921,26.0426,12.9993
5,21,ans_final,1.3532,28.3333,8.0666
5,21,ans_first,2.1994,29.6817,9.1403
5,21,cq,0.5808,35.2679,15.5966
5,21,ans_final,1.4319,37.4237,8.8300
5,21,ans_first,1.4339,37.9074,5.4531
5,21,cq,0.9464,42.2553,15.9351
5,21,ans_final,1.2624,42.0177,5.9738
5,21,ans_first,1.6525,42.0040,6.8631
5,21,cq,0.6330,43.1675,13.9903
5,21,ans_final,1.1731,44.1953,7.2816
5,21,ans_first,1.8795,44.8738,6.6393
5,21,cq,1.1633,48.7962,15.9033
5,21,ans_final,1.4883,50.7393,12.9001
5,21,ans_first,2.0641,51.3377,7.4649
5,21,cq,0.9883,53.5873,12.7058
5,21,ans_final,1.5461,55.3968,8.7635
5,21,ans_first,1.9808,55.4379,7.3269
5,21,cq,1.6297,58.0989,17.0114
5,21,ans_final,1.5461,59.3404,8.3479
5,22,ans_first,2.3073,6.3179,6.3179
5,22,cq,1.4045,17.6805,16.5445
5,22,ans_final,1.4062,18.7140,6.1979
5,22,ans_first,2.0007,20.8002,8.7682
5,22,cq,1.6273,27.5183,22.3336
5,22,ans_final,1.4167,28.3886,6.4970
5,22,ans_first,1.7248,29.2762,6.7647
5,22,cq,1.4632,33.3587,17.7098
5,22,ans_final,1.4978,33.8720,6.1549
5,22,ans_first,2.0914,34.2020,6.0018
5,22,cq,1.5488,35.7093,14.8176
5,22,ans_final,1.1856,37.0118,9.3920
5,22,ans_first,1.6714,37.5768,6.1096
5,22,cq,2.2470,45.9615,24.2798
5,22,ans_final,1.4038,46.3737,4.7838
5,22,ans_first,1.4537,46.5745,4.9445
5,22,cq,1.3119,48.4411,15.7866
5,22,ans_final,1.2772,49.1726,8.3031
5,22,ans_first,2.1112,49.9351,7.5062
5,22,cq,2.3579,53.0001,22.4951
5,22,ans_final,1.3312,54.1641,8.3134
5,22,ans_first,1.5285,54.9413,8.9065
5,22,cq,1.6411,62.1494,27.2371
5,22,ans_final,1.3110,62.4854,6.8812
5,23,ans_first,1.4901,5.7296,5.7296
5,23,cq,2.0889,26.1713,25.8462
5,23,ans_final,1.2451,27.5438,6.8147
5,23,ans_first,1.3715,28.3480,6.4238
5,23,cq,1.2562,33.4561,13.6391
5,23,ans_final,1.2656,34.0084,7.3706
5,23,ans_first,2.7533,34.6714,8.7277
5,23,cq,2.1570,42.8756,20.1275
5,23,ans_final,1.4454,43.3240,8.5883
5,23,ans_first,1.0560,43.5779,5.3076
5,23,cq,0.7891,46.7444,15.7324
5,23,ans_final,1.2611,47.3079,8.3564
5,23,ans_first,1.6709,47.5608,6.9009
5,23,cq,1.4342,55.3091,18.8288
5,23,ans_final,1.3781,57.0097,11.1064
5,23,ans_first,1.0533,57.0623,8.7399
5,23,cq,1.9632,64.8554,23.8240
5,23,ans_final,1.2878,65.3000,5.5281
5,23,ans_first,1.9479,65.6502,6.8844
5,23,cq,0.9412,65.6106,13.9207
5,23,ans_final,1.1968,66.3973,5.4012
5,23,ans_first,1.4885,67.5784,12.8841
5,23,cq,1.3249,65.5807,17.4529
5,23,ans_final,1.2477,66.1458,6.1608
5,24,ans_first,1.5856,7.1633,7.1633
5,24,cq,0.8892,21.5609,20.2107
5,24,ans_final,1.1331,22.1490,6.4177
5,24,ans_first,2.2463,23.7234,8.1890
5,24,cq,1.2903,27.2155,14.2785
5,24,ans_final,1.4779,29.4916,9.4826
5,24,ans_first,2.1657,29.9345,4.9827
5,24,cq,2.2046,34.4417,20.4125
5,24,ans_final,1.2979,34.8291,7.1390
5,24,ans_first,1.4868,35.2378,5.3767
5,24,cq,1.5429,39.9052,19.2131
5,24,ans_final,1.2715,40.7497,6.6555
5,24,ans_first,2.4950,41.6938,7.9979
5,24,cq,1.1587,45.0998,16.4670
5,24,ans_final,1.6501,45.9967,7.7046
5,24,ans_first,2.2909,46.9303,9.2417
5,24,cq,1.4324,54.1413,31.4441
5,24,ans_final,1.4476,55.7036,7.1160
5,24,ans_first,1.5979,56.3141,6.9194
5,24,cq,1.4393,57.9097,18.0225
5,24,ans_final,1.2884,59.3241,6.0950
5,24,ans_first,1.4801,59.4347,4.1060
5,24,cq,0.9917,61.4492,16.5491
5,24,ans_final,1.4162,61.6656,6.6018
5,25,ans_first,2.3071,7.1070,7.1070
5,25,cq,1.6991,17.9176,16.3414
5,25,ans_final,1.2690,18.7799,6.2291
5,25,ans_first,2.2001,20.1919,7.6066
5,25,cq,1.3152,27.1812,19.0004
5,25,ans_final,1.3418,27.4058,5.3545
5,25,ans_first,1.6048,29.0387,8.5638
5,25,cq,1.6669,39.6539,27.5113
5,25,ans_final,1.3417,40.1484,5.8858
5,25,ans_first,1.9896,41.8977,12.2389
5,25,cq,1.7733,52.1225,31.9011
5,25,ans_final,1.3801,53.7107,11.4104
5,25,ans_first,1.5783,54.1238,6.0397
5,25,cq,0.1228,53.3361,5.2647
5,25,ans_final,1.1412,53.4789,5.0974
5,25,ans_first,1.3404,53.6614,4.0294
5,25,cq,0.8434,61.9677,22.9552
5,25,ans_final,1.3977,63.2794,9.1371
5,25,ans_first,1.8993,63.8713,7.0918
5,25,cq,1.6262,63.1678,21.6292
5,25,ans_final,1.3328,63.4144,5.8030
5,25,ans_first,1.8658,63.6472,6.5627
5,25,cq,1.0956,65.1527,11.5225
5,25,ans_final,1.3955,65.8495,6.7157
5,26,ans_first,1.3576,6.7626,6.7626
5,26,cq,1.5649,20.8907,19.8686
5,26,ans_final,1.2894,22.1338,8.4306
5,26,ans_first,2.0010,23.1929,6.7688
5,26,cq,0.9021,28.5773,16.3357
5,26,ans_final,1.1391,29.4022,6.7287
5,26,ans_first,2.0162,30.3393,7.5902
5,26,cq,0.8101,33.7700,17.5152
5,26,ans_final,1.3162,34.5319,5.8097
5,26,ans_first,1.7502,35.4115,7.2587
5,26,cq,1.6323,46.8028,32.3668
5,26,ans_final,1.3862,49.9971,11.8473
5,26,ans_first,1.5443,50.8925,8.5589
5,26,cq,2.7774,55.1970,26.4991
5,26,ans_final,1.4047,55.5858,6.9015
5,26,ans_first,1.7592,55.9994,6.3093
5,26,cq,1.3010,55.2590,18.1259
5,26,ans_final,1.2618,56.4134,6.2034
5,26,ans_first,2.1137,57.4542,10.4769
5,26,cq,1.5897,64.4490,26.1485
5,26,ans_final,1.3765,65.2553,8.9405
5,26,ans_first,1.6433,65.5368,5.5629
5,26,cq,1.9233,69.5636,20.2723
5,26,ans_final,1.4085,70.1349,5.5450
5,27,ans_first,1.2859,7.6665,7.6665
5,27,cq,1.1483,22.2480,21.1888
5,27,ans_final,1.3206,22.5168,7.6548
5,27,ans_first,1.8101,23.1378,5.5432
5,27,cq,1.3464,25.4242,13.9015
5,27,ans_final,1.3818,26.5132,7.7909
5,27,ans_first,1.6496,27.8397,8.7798
5,27,cq,0.5675,29.8456,12.6632
5,27,ans_final,1.3669,31.3969,9.2386
5,27,ans_first,1.4345,32.5004,10.1102
5,27,cq,1.5875,39.9870,22.6579
5,27,ans_final,1.0680,40.9857,6.2223
5,27,ans_first,2.5074,41.7106,7.4135
5,27,cq,1.2741,44.5551,17.8572
5,27,ans_final,1.4133,45.3540,5.8176
5,27,ans_first,1.5575,45.6104,6.2132
5,27,cq,1.0749,48.8770,15.1733
5,27,ans_final,1.2915,49.4093,6.1985
5,27,ans_first,1.8054,49.8147,6.3297
5,27,cq,1.5674,52.8080,17.6533
5,27,ans_final,1.3297,54.5399,9.2384
5,27,ans_first,2.0778,55.0202,5.8287
5,27,cq,1.6663,57.0841,18.5055
5,27,ans_final,1.6177,58.5108,8.6673
5,28,ans_first,1.6676,4.7750,4.7750
5,28,cq,1.4289,23.2273,22.3831
5,28,ans_final,1.2083,24.2518,7.4592
5,28,ans_first,2.1454,25.0073,6.0937
5,28,cq,2.0144,30.7169,18.6151
5,28,ans_final,1.2126,31.2696,6.4210
5,28,ans_first,1.6301,31.6765,6.0295
5,28,cq,1.2269,32.6032,14.2242
5,28,ans_final,1.3372,33.3140,6.3400
5,28,ans_first,1.4983,34.4903,8.3746
5,28,cq,0.8482,38.8184,17.4954
5,28,ans_final,1.1780,39.5635,5.6529
5,28,ans_first,1.2776,40.1677,6.7882
5,28,cq,1.0119,41.1670,16.3954
5,28,ans_final,1.2809,42.1699,6.1784
5,28,ans_first,2.0637,43.8560,9.8802
5,28,cq,0.8798,47.1151,16.0265
5,28,ans_final,1.3317,48.1010,5.8859
5,28,ans_first,1.9817,48.4745,6.2019
5,28,cq,1.3828,51.4984,18.8869
5,28,ans_final,1.1608,52.1950,7.7151
5,28,ans_first,1.6413,52.3289,6.9741
5,28,cq,1.5596,55.1522,21.1150
5,28,ans_final,1.2200,56.2118,9.1495
5,29,ans_first,1.8623,8.8535,8.8535
5,29,cq,1.6539,22.4562,21.0560
5,29,ans_final,1.2954,23.9939,8.6836
5,29,ans_first,1.8488,24.3311,4.9722
5,29,cq,1.5498,32.8815,20.5444
5,29,ans_final,1.4288,33.3255,5.3223
5,29,ans_first,2.1134,34.6409,9.1713
5,29,cq,1.4364,37.3540,16.1679
5,29,ans_final,1.4676,39.1473,11.7518
5,29,ans_first,1.8564,39.6471,5.1438
5,29,cq,1.4935,43.7328,22.6546
5,29,ans_final,1.5712,45.1345,10.6641
5,29,ans_first,1.5280,45.2626,4.9573
5,29,cq,1.0984,46.2291,15.9421
5,29,ans_final,1.3196,46.5344,8.0529
